OrderID,ProductID,ProductName,Quantity,StartDate,EndDate,Priority,etc
1094,1094,단팥도넛,50,2024-06-02 18:00:00,2024-06-02 22:40:00,우선순위 4,일반 작업 요청
1095,1095,고구마케이크빵,70,2024-06-02 18:00:00,2024-06-02 22:40:00,우선순위 5,특별 공정 필요
1096,1096,라우겐,80,2024-06-02 18:00:00,2024-06-02 22:40:00,우선순위 3,긴급 작업 요청
1097,1097,꽈베기,70,2024-06-02 18:00:00,2024-06-02 22:40:00,우선순위 6,정시 납기 요구
1098,1098,카라멜 러스크,90,2024-06-03 09:00:00,2024-06-03 13:40:00,우선순위 2,정시 납기 요구
1099,1099,고구마케이크빵,90,2024-06-03 09:00:00,2024-06-03 13:40:00,우선순위 5,특별 공정 필요
1100,1100,단팥도넛,40,2024-06-03 09:00:00,2024-06-03 13:40:00,우선순위 4,일반 작업 요청
1101,1101,찹쌀브레드,40,2024-06-03 09:00:00,2024-06-03 13:40:00,우선순위 4,특별 공정 필요
1102,1102,꽈베기,80,2024-06-03 09:00:00,2024-06-03 13:40:00,우선순위 6,정시 납기 요구
1103,1103,베이글빵,90,2024-06-03 09:00:00,2024-06-03 13:40:00,우선순위 4,일반 작업 요청
1104,1104,찹쌀브레드,90,2024-06-04 18:00:00,2024-06-04 22:40:00,우선순위 4,특별 공정 필요
1105,1105,카라멜 러스크,40,2024-06-04 18:00:00,2024-06-04 22:40:00,우선순위 2,정시 납기 요구
1106,1106,애플파이,40,2024-06-04 18:00:00,2024-06-04 22:40:00,우선순위 2,긴급 작업 요청
1107,1107,꽈베기,40,2024-06-04 18:00:00,2024-06-04 22:40:00,우선순위 6,정시 납기 요구
1108,1108,우유도넛,40,2024-06-04 18:00:00,2024-06-04 22:40:00,우선순위 3,일반 작업 요청
1109,1109,라우겐,60,2024-06-04 18:00:00,2024-06-04 22:40:00,우선순위 3,긴급 작업 요청
1110,1110,갈릭꽈베기,60,2024-06-04 18:00:00,2024-06-04 22:40:00,우선순위 80,긴급 작업 요청
1111,1111,고구마케이크빵,40,2024-06-04 18:00:00,2024-06-04 22:40:00,우선순위 5,특별 공정 필요
1112,1112,카라멜 러스크,80,2024-06-05 09:00:00,2024-06-05 13:40:00,우선순위 2,정시 납기 요구
1113,1113,생크림소보로,60,2024-06-05 09:00:00,2024-06-05 13:40:00,우선순위 4,특별 공정 필요
1114,1114,고구마케이크빵,60,2024-06-05 09:00:00,2024-06-05 13:40:00,우선순위 5,특별 공정 필요
1115,1115,우유도넛,40,2024-06-05 09:00:00,2024-06-05 13:40:00,우선순위 3,일반 작업 요청
1116,1116,베이글빵,50,2024-06-05 09:00:00,2024-06-05 13:40:00,우선순위 4,일반 작업 요청
1117,1117,단팥도넛,60,2024-06-05 09:00:00,2024-06-05 13:40:00,우선순위 4,일반 작업 요청
1118,1118,라우겐,40,2024-06-05 09:00:00,2024-06-05 13:40:00,우선순위 3,긴급 작업 요청
1119,1119,단팥도넛,50,2024-06-06 09:00:00,2024-06-06 13:40:00,우선순위 4,일반 작업 요청
1120,1120,생크림소보로,80,2024-06-06 09:00:00,2024-06-06 13:40:00,우선순위 4,특별 공정 필요
1121,1121,고구마케이크빵,70,2024-06-06 09:00:00,2024-06-06 13:40:00,우선순위 5,특별 공정 필요
1122,1122,꽈베기,60,2024-06-06 09:00:00,2024-06-06 13:40:00,우선순위 6,정시 납기 요구
1123,1123,우유도넛,80,2024-06-06 09:00:00,2024-06-06 13:40:00,우선순위 3,일반 작업 요청
1124,1124,갈릭꽈베기,70,2024-06-06 09:00:00,2024-06-06 13:40:00,우선순위 80,긴급 작업 요청
1125,1125,애플파이,60,2024-06-06 09:00:00,2024-06-06 13:40:00,우선순위 2,긴급 작업 요청
1126,1126,단팥도넛,40,2024-06-06 18:00:00,2024-06-06 22:40:00,우선순위 4,일반 작업 요청
1127,1127,생크림소보로,50,2024-06-06 18:00:00,2024-06-06 22:40:00,우선순위 4,특별 공정 필요
1128,1128,고구마케이크빵,40,2024-06-06 18:00:00,2024-06-06 22:40:00,우선순위 5,특별 공정 필요
1129,1129,꽈베기,50,2024-06-06 18:00:00,2024-06-06 22:40:00,우선순위 6,정시 납기 요구
1130,1130,우유도넛,70,2024-06-06 18:00:00,2024-06-06 22:40:00,우선순위 3,일반 작업 요청
1131,1131,갈릭꽈베기,80,2024-06-06 18:00:00,2024-06-06 22:40:00,우선순위 80,긴급 작업 요청
1132,1132,애플파이,90,2024-06-06 18:00:00,2024-06-06 22:40:00,우선순위 2,긴급 작업 요청
1133,1133,카라멜 러스크,60,2024-06-07 09:00:00,2024-06-07 13:40:00,우선순위 2,정시 납기 요구
1134,1134,생크림소보로,50,2024-06-07 09:00:00,2024-06-07 13:40:00,우선순위 4,특별 공정 필요
1135,1135,우유도넛,60,2024-06-07 09:00:00,2024-06-07 13:40:00,우선순위 3,일반 작업 요청
1136,1136,찹쌀브레드,40,2024-06-07 09:00:00,2024-06-07 13:40:00,우선순위 4,특별 공정 필요
1137,1137,카라멜 러스크,70,2024-06-07 18:00:00,2024-06-07 22:40:00,우선순위 2,정시 납기 요구
1138,1138,생크림소보로,60,2024-06-07 18:00:00,2024-06-07 22:40:00,우선순위 4,특별 공정 필요
1139,1139,우유도넛,70,2024-06-07 18:00:00,2024-06-07 22:40:00,우선순위 3,일반 작업 요청
1140,1140,찹쌀브레드,90,2024-06-07 18:00:00,2024-06-07 22:40:00,우선순위 4,특별 공정 필요
1141,1141,찹쌀브레드,70,2024-06-08 18:00:00,2024-06-08 22:40:00,우선순위 4,특별 공정 필요
1142,1142,고구마케이크빵,40,2024-06-08 18:00:00,2024-06-08 22:40:00,우선순위 5,특별 공정 필요
1143,1143,카라멜 러스크,40,2024-06-08 18:00:00,2024-06-08 22:40:00,우선순위 2,정시 납기 요구
1144,1144,꿀버터바게트,70,2024-06-08 18:00:00,2024-06-08 22:40:00,우선순위 3,정시 납기 요구
1145,1145,꽈베기,70,2024-06-08 18:00:00,2024-06-08 22:40:00,우선순위 6,정시 납기 요구
1146,1146,베이글빵,80,2024-06-08 18:00:00,2024-06-08 22:40:00,우선순위 4,일반 작업 요청
1147,1147,갈릭꽈베기,90,2024-06-09 09:00:00,2024-06-09 13:40:00,우선순위 80,긴급 작업 요청
1148,1148,라우겐,40,2024-06-09 09:00:00,2024-06-09 13:40:00,우선순위 3,긴급 작업 요청
1149,1149,꽈베기,90,2024-06-09 09:00:00,2024-06-09 13:40:00,우선순위 6,정시 납기 요구
1150,1150,애플파이,40,2024-06-09 09:00:00,2024-06-09 13:40:00,우선순위 2,긴급 작업 요청
1151,1151,고구마케이크빵,80,2024-06-09 09:00:00,2024-06-09 13:40:00,우선순위 5,특별 공정 필요
1152,1152,찹쌀브레드,70,2024-06-09 09:00:00,2024-06-09 13:40:00,우선순위 4,특별 공정 필요
1153,1153,꿀버터바게트,70,2024-06-09 09:00:00,2024-06-09 13:40:00,우선순위 3,정시 납기 요구
1154,1154,갈릭꽈베기,70,2024-06-10 18:00:00,2024-06-10 22:40:00,우선순위 80,긴급 작업 요청
1155,1155,라우겐,80,2024-06-10 18:00:00,2024-06-10 22:40:00,우선순위 3,긴급 작업 요청
1156,1156,생크림소보로,60,2024-06-10 18:00:00,2024-06-10 22:40:00,우선순위 4,특별 공정 필요
1157,1157,우유도넛,40,2024-06-10 18:00:00,2024-06-10 22:40:00,우선순위 3,일반 작업 요청
1158,1158,고구마케이크빵,80,2024-06-10 18:00:00,2024-06-10 22:40:00,우선순위 5,특별 공정 필요
1159,1159,꿀버터바게트,90,2024-06-10 18:00:00,2024-06-10 22:40:00,우선순위 3,정시 납기 요구
1160,1160,베이글빵,90,2024-06-10 18:00:00,2024-06-10 22:40:00,우선순위 4,일반 작업 요청
1161,1161,생크림소보로,60,2024-06-11 09:00:00,2024-06-11 13:40:00,우선순위 4,특별 공정 필요
1162,1162,갈릭꽈베기,70,2024-06-11 09:00:00,2024-06-11 13:40:00,우선순위 80,긴급 작업 요청
1163,1163,단팥도넛,50,2024-06-11 09:00:00,2024-06-11 13:40:00,우선순위 4,일반 작업 요청
1164,1164,베이글빵,50,2024-06-12 09:00:00,2024-06-12 13:40:00,우선순위 4,일반 작업 요청
1165,1165,카라멜 러스크,80,2024-06-12 09:00:00,2024-06-12 13:40:00,우선순위 2,정시 납기 요구
1166,1166,단팥도넛,60,2024-06-12 09:00:00,2024-06-12 13:40:00,우선순위 4,일반 작업 요청
1167,1167,라우겐,80,2024-06-12 09:00:00,2024-06-12 13:40:00,우선순위 3,긴급 작업 요청
1168,1168,생크림소보로,70,2024-06-12 09:00:00,2024-06-12 13:40:00,우선순위 4,특별 공정 필요
1169,1169,찹쌀브레드,60,2024-06-13 18:00:00,2024-06-13 22:40:00,우선순위 4,특별 공정 필요
1170,1170,고구마케이크빵,40,2024-06-13 18:00:00,2024-06-13 22:40:00,우선순위 5,특별 공정 필요
1171,1171,우유도넛,70,2024-06-13 18:00:00,2024-06-13 22:40:00,우선순위 3,일반 작업 요청
1172,1172,베이글빵,60,2024-06-13 18:00:00,2024-06-13 22:40:00,우선순위 4,일반 작업 요청
1173,1173,생크림소보로,50,2024-06-13 18:00:00,2024-06-13 22:40:00,우선순위 4,특별 공정 필요
1174,1174,꽈베기,40,2024-06-13 18:00:00,2024-06-13 22:40:00,우선순위 6,정시 납기 요구
1175,1175,카라멜 러스크,50,2024-06-13 18:00:00,2024-06-13 22:40:00,우선순위 2,정시 납기 요구
1176,1176,꿀버터바게트,60,2024-06-14 09:00:00,2024-06-14 13:40:00,우선순위 3,정시 납기 요구
1177,1177,베이글빵,70,2024-06-14 09:00:00,2024-06-14 13:40:00,우선순위 4,일반 작업 요청
1178,1178,단팥도넛,80,2024-06-14 09:00:00,2024-06-14 13:40:00,우선순위 4,일반 작업 요청
1179,1179,생크림소보로,80,2024-06-14 09:00:00,2024-06-14 13:40:00,우선순위 4,특별 공정 필요
1180,1180,찹쌀브레드,70,2024-06-14 09:00:00,2024-06-14 13:40:00,우선순위 4,특별 공정 필요
1181,1181,갈릭꽈베기,70,2024-06-14 09:00:00,2024-06-14 13:40:00,우선순위 80,긴급 작업 요청
1182,1182,라우겐,60,2024-06-14 09:00:00,2024-06-14 13:40:00,우선순위 3,긴급 작업 요청
1183,1183,꿀버터바게트,40,2024-06-14 18:00:00,2024-06-14 22:40:00,우선순위 3,정시 납기 요구
1184,1184,베이글빵,50,2024-06-14 18:00:00,2024-06-14 22:40:00,우선순위 4,일반 작업 요청
1185,1185,단팥도넛,90,2024-06-14 18:00:00,2024-06-14 22:40:00,우선순위 4,일반 작업 요청
1186,1186,생크림소보로,60,2024-06-14 18:00:00,2024-06-14 22:40:00,우선순위 4,특별 공정 필요
1187,1187,찹쌀브레드,90,2024-06-14 18:00:00,2024-06-14 22:40:00,우선순위 4,특별 공정 필요
1188,1188,갈릭꽈베기,40,2024-06-14 18:00:00,2024-06-14 22:40:00,우선순위 80,긴급 작업 요청
1189,1189,라우겐,90,2024-06-14 18:00:00,2024-06-14 22:40:00,우선순위 3,긴급 작업 요청
1190,1190,베이글빵,90,2024-06-15 09:00:00,2024-06-15 13:40:00,우선순위 4,일반 작업 요청
1191,1191,애플파이,60,2024-06-15 09:00:00,2024-06-15 13:40:00,우선순위 2,긴급 작업 요청
1192,1192,생크림소보로,70,2024-06-15 09:00:00,2024-06-15 13:40:00,우선순위 4,특별 공정 필요
1193,1193,라우겐,60,2024-06-15 09:00:00,2024-06-15 13:40:00,우선순위 3,긴급 작업 요청
1194,1194,찹쌀브레드,70,2024-06-15 09:00:00,2024-06-15 13:40:00,우선순위 4,특별 공정 필요
1195,1195,고구마케이크빵,40,2024-06-15 09:00:00,2024-06-15 13:40:00,우선순위 5,특별 공정 필요
1196,1196,갈릭꽈베기,70,2024-06-15 09:00:00,2024-06-15 13:40:00,우선순위 80,긴급 작업 요청
1197,1197,베이글빵,60,2024-06-15 18:00:00,2024-06-15 22:40:00,우선순위 4,일반 작업 요청
1198,1198,애플파이,40,2024-06-15 18:00:00,2024-06-15 22:40:00,우선순위 2,긴급 작업 요청
1199,1199,생크림소보로,50,2024-06-15 18:00:00,2024-06-15 22:40:00,우선순위 4,특별 공정 필요
1200,1200,라우겐,60,2024-06-15 18:00:00,2024-06-15 22:40:00,우선순위 3,긴급 작업 요청
1201,1201,찹쌀브레드,40,2024-06-15 18:00:00,2024-06-15 22:40:00,우선순위 4,특별 공정 필요
1202,1202,고구마케이크빵,50,2024-06-15 18:00:00,2024-06-15 22:40:00,우선순위 5,특별 공정 필요
1203,1203,갈릭꽈베기,70,2024-06-15 18:00:00,2024-06-15 22:40:00,우선순위 80,긴급 작업 요청
1204,1204,우유도넛,50,2024-06-16 09:00:00,2024-06-16 13:40:00,우선순위 3,일반 작업 요청
1205,1205,애플파이,80,2024-06-16 09:00:00,2024-06-16 13:40:00,우선순위 2,긴급 작업 요청
1206,1206,라우겐,90,2024-06-16 09:00:00,2024-06-16 13:40:00,우선순위 3,긴급 작업 요청
1207,1207,베이글빵,60,2024-06-16 09:00:00,2024-06-16 13:40:00,우선순위 4,일반 작업 요청
1208,1208,단팥도넛,70,2024-06-17 09:00:00,2024-06-17 13:40:00,우선순위 4,일반 작업 요청
1209,1209,애플파이,60,2024-06-17 09:00:00,2024-06-17 13:40:00,우선순위 2,긴급 작업 요청
1210,1210,꽈베기,40,2024-06-17 09:00:00,2024-06-17 13:40:00,우선순위 6,정시 납기 요구
1211,1211,단팥도넛,80,2024-06-17 18:00:00,2024-06-17 22:40:00,우선순위 4,일반 작업 요청
1212,1212,애플파이,80,2024-06-17 18:00:00,2024-06-17 22:40:00,우선순위 2,긴급 작업 요청
1213,1213,꽈베기,50,2024-06-17 18:00:00,2024-06-17 22:40:00,우선순위 6,정시 납기 요구
1214,1214,베이글빵,70,2024-06-18 09:00:00,2024-06-18 13:40:00,우선순위 4,일반 작업 요청
1215,1215,단팥도넛,80,2024-06-18 09:00:00,2024-06-18 13:40:00,우선순위 4,일반 작업 요청
1216,1216,생크림소보로,50,2024-06-18 09:00:00,2024-06-18 13:40:00,우선순위 4,특별 공정 필요
1217,1217,라우겐,90,2024-06-18 09:00:00,2024-06-18 13:40:00,우선순위 3,긴급 작업 요청
1218,1218,갈릭꽈베기,60,2024-06-18 09:00:00,2024-06-18 13:40:00,우선순위 80,긴급 작업 요청
1219,1219,고구마케이크빵,70,2024-06-19 09:00:00,2024-06-19 13:40:00,우선순위 5,특별 공정 필요
1220,1220,라우겐,50,2024-06-19 09:00:00,2024-06-19 13:40:00,우선순위 3,긴급 작업 요청
1221,1221,생크림소보로,90,2024-06-19 09:00:00,2024-06-19 13:40:00,우선순위 4,특별 공정 필요
1222,1222,우유도넛,50,2024-06-19 09:00:00,2024-06-19 13:40:00,우선순위 3,일반 작업 요청
1223,1223,꿀버터바게트,40,2024-06-19 09:00:00,2024-06-19 13:40:00,우선순위 3,정시 납기 요구
1224,1224,고구마케이크빵,60,2024-06-19 18:00:00,2024-06-19 22:40:00,우선순위 5,특별 공정 필요
1225,1225,라우겐,90,2024-06-19 18:00:00,2024-06-19 22:40:00,우선순위 3,긴급 작업 요청
1226,1226,생크림소보로,90,2024-06-19 18:00:00,2024-06-19 22:40:00,우선순위 4,특별 공정 필요
1227,1227,우유도넛,50,2024-06-19 18:00:00,2024-06-19 22:40:00,우선순위 3,일반 작업 요청
1228,1228,꿀버터바게트,80,2024-06-19 18:00:00,2024-06-19 22:40:00,우선순위 3,정시 납기 요구
1229,1229,고구마케이크빵,50,2024-06-20 09:00:00,2024-06-20 13:40:00,우선순위 5,특별 공정 필요
1230,1230,라우겐,40,2024-06-20 09:00:00,2024-06-20 13:40:00,우선순위 3,긴급 작업 요청
1231,1231,단팥도넛,70,2024-06-20 09:00:00,2024-06-20 13:40:00,우선순위 4,일반 작업 요청
1232,1232,고구마케이크빵,40,2024-06-20 18:00:00,2024-06-20 22:40:00,우선순위 5,특별 공정 필요
1233,1233,라우겐,50,2024-06-20 18:00:00,2024-06-20 22:40:00,우선순위 3,긴급 작업 요청
1234,1234,단팥도넛,50,2024-06-20 18:00:00,2024-06-20 22:40:00,우선순위 4,일반 작업 요청
1235,1235,꽈베기,70,2024-06-21 09:00:00,2024-06-21 13:40:00,우선순위 6,정시 납기 요구
1236,1236,갈릭꽈베기,90,2024-06-21 09:00:00,2024-06-21 13:40:00,우선순위 80,긴급 작업 요청
1237,1237,찹쌀브레드,90,2024-06-21 09:00:00,2024-06-21 13:40:00,우선순위 4,특별 공정 필요
1238,1238,고구마케이크빵,60,2024-06-21 09:00:00,2024-06-21 13:40:00,우선순위 5,특별 공정 필요
1239,1239,꽈베기,60,2024-06-21 18:00:00,2024-06-21 22:40:00,우선순위 6,정시 납기 요구
1240,1240,갈릭꽈베기,70,2024-06-21 18:00:00,2024-06-21 22:40:00,우선순위 80,긴급 작업 요청
1241,1241,찹쌀브레드,50,2024-06-21 18:00:00,2024-06-21 22:40:00,우선순위 4,특별 공정 필요
1242,1242,고구마케이크빵,70,2024-06-21 18:00:00,2024-06-21 22:40:00,우선순위 5,특별 공정 필요
1243,1243,우유도넛,40,2024-06-22 09:00:00,2024-06-22 13:40:00,우선순위 3,일반 작업 요청
1244,1244,베이글빵,70,2024-06-22 09:00:00,2024-06-22 13:40:00,우선순위 4,일반 작업 요청
1245,1245,찹쌀브레드,90,2024-06-22 09:00:00,2024-06-22 13:40:00,우선순위 4,특별 공정 필요
1246,1246,라우겐,60,2024-06-22 09:00:00,2024-06-22 13:40:00,우선순위 3,긴급 작업 요청
1247,1247,카라멜 러스크,90,2024-06-22 09:00:00,2024-06-22 13:40:00,우선순위 2,정시 납기 요구
1248,1248,우유도넛,90,2024-06-23 09:00:00,2024-06-23 13:40:00,우선순위 3,일반 작업 요청
1249,1249,꿀버터바게트,50,2024-06-23 09:00:00,2024-06-23 13:40:00,우선순위 3,정시 납기 요구
1250,1250,생크림소보로,80,2024-06-23 09:00:00,2024-06-23 13:40:00,우선순위 4,특별 공정 필요
1251,1251,단팥도넛,80,2024-06-24 09:00:00,2024-06-24 13:40:00,우선순위 4,일반 작업 요청
1252,1252,애플파이,40,2024-06-24 09:00:00,2024-06-24 13:40:00,우선순위 2,긴급 작업 요청
1253,1253,꽈베기,50,2024-06-24 09:00:00,2024-06-24 13:40:00,우선순위 6,정시 납기 요구
1254,1254,갈릭꽈베기,40,2024-06-24 09:00:00,2024-06-24 13:40:00,우선순위 80,긴급 작업 요청
1255,1255,라우겐,90,2024-06-24 09:00:00,2024-06-24 13:40:00,우선순위 3,긴급 작업 요청
1256,1256,우유도넛,40,2024-06-24 09:00:00,2024-06-24 13:40:00,우선순위 3,일반 작업 요청
1257,1257,고구마케이크빵,50,2024-06-24 09:00:00,2024-06-24 13:40:00,우선순위 5,특별 공정 필요
1258,1258,단팥도넛,70,2024-06-24 18:00:00,2024-06-24 22:40:00,우선순위 4,일반 작업 요청
1259,1259,애플파이,60,2024-06-24 18:00:00,2024-06-24 22:40:00,우선순위 2,긴급 작업 요청
1260,1260,꽈베기,40,2024-06-24 18:00:00,2024-06-24 22:40:00,우선순위 6,정시 납기 요구
1261,1261,갈릭꽈베기,40,2024-06-24 18:00:00,2024-06-24 22:40:00,우선순위 80,긴급 작업 요청
1262,1262,라우겐,60,2024-06-24 18:00:00,2024-06-24 22:40:00,우선순위 3,긴급 작업 요청
1263,1263,우유도넛,60,2024-06-24 18:00:00,2024-06-24 22:40:00,우선순위 3,일반 작업 요청
1264,1264,고구마케이크빵,80,2024-06-24 18:00:00,2024-06-24 22:40:00,우선순위 5,특별 공정 필요
1265,1265,베이글빵,70,2024-06-25 18:00:00,2024-06-25 22:40:00,우선순위 4,일반 작업 요청
1266,1266,생크림소보로,40,2024-06-25 18:00:00,2024-06-25 22:40:00,우선순위 4,특별 공정 필요
1267,1267,단팥도넛,90,2024-06-25 18:00:00,2024-06-25 22:40:00,우선순위 4,일반 작업 요청
1268,1268,꿀버터바게트,40,2024-06-25 18:00:00,2024-06-25 22:40:00,우선순위 3,정시 납기 요구
1269,1269,생크림소보로,80,2024-06-26 09:00:00,2024-06-26 13:40:00,우선순위 4,특별 공정 필요
1270,1270,카라멜 러스크,70,2024-06-26 09:00:00,2024-06-26 13:40:00,우선순위 2,정시 납기 요구
1271,1271,꿀버터바게트,50,2024-06-26 09:00:00,2024-06-26 13:40:00,우선순위 3,정시 납기 요구
1272,1272,우유도넛,80,2024-06-26 09:00:00,2024-06-26 13:40:00,우선순위 3,일반 작업 요청
1273,1273,꽈베기,60,2024-06-26 09:00:00,2024-06-26 13:40:00,우선순위 6,정시 납기 요구
1274,1274,고구마케이크빵,80,2024-06-26 09:00:00,2024-06-26 13:40:00,우선순위 5,특별 공정 필요
1275,1275,단팥도넛,40,2024-06-26 09:00:00,2024-06-26 13:40:00,우선순위 4,일반 작업 요청
1276,1276,우유도넛,90,2024-06-27 09:00:00,2024-06-27 13:40:00,우선순위 3,일반 작업 요청
1277,1277,고구마케이크빵,40,2024-06-27 09:00:00,2024-06-27 13:40:00,우선순위 5,특별 공정 필요
1278,1278,갈릭꽈베기,40,2024-06-27 09:00:00,2024-06-27 13:40:00,우선순위 80,긴급 작업 요청
1279,1279,라우겐,80,2024-06-27 09:00:00,2024-06-27 13:40:00,우선순위 3,긴급 작업 요청
1280,1280,꽈베기,40,2024-06-27 09:00:00,2024-06-27 13:40:00,우선순위 6,정시 납기 요구
1281,1281,베이글빵,70,2024-06-27 09:00:00,2024-06-27 13:40:00,우선순위 4,일반 작업 요청
1282,1282,찹쌀브레드,40,2024-06-27 09:00:00,2024-06-27 13:40:00,우선순위 4,특별 공정 필요
1283,1283,우유도넛,80,2024-06-27 18:00:00,2024-06-27 22:40:00,우선순위 3,일반 작업 요청
1284,1284,고구마케이크빵,80,2024-06-27 18:00:00,2024-06-27 22:40:00,우선순위 5,특별 공정 필요
1285,1285,갈릭꽈베기,40,2024-06-27 18:00:00,2024-06-27 22:40:00,우선순위 80,긴급 작업 요청
1286,1286,라우겐,80,2024-06-27 18:00:00,2024-06-27 22:40:00,우선순위 3,긴급 작업 요청
1287,1287,꽈베기,50,2024-06-27 18:00:00,2024-06-27 22:40:00,우선순위 6,정시 납기 요구
1288,1288,베이글빵,80,2024-06-27 18:00:00,2024-06-27 22:40:00,우선순위 4,일반 작업 요청
1289,1289,찹쌀브레드,40,2024-06-27 18:00:00,2024-06-27 22:40:00,우선순위 4,특별 공정 필요
1290,1290,갈릭꽈베기,70,2024-06-28 09:00:00,2024-06-28 13:40:00,우선순위 80,긴급 작업 요청
1291,1291,베이글빵,80,2024-06-28 09:00:00,2024-06-28 13:40:00,우선순위 4,일반 작업 요청
1292,1292,카라멜 러스크,90,2024-06-28 09:00:00,2024-06-28 13:40:00,우선순위 2,정시 납기 요구
1293,1293,고구마케이크빵,70,2024-06-29 09:00:00,2024-06-29 13:40:00,우선순위 5,특별 공정 필요
1294,1294,갈릭꽈베기,80,2024-06-29 09:00:00,2024-06-29 13:40:00,우선순위 80,긴급 작업 요청
1295,1295,단팥도넛,60,2024-06-29 09:00:00,2024-06-29 13:40:00,우선순위 4,일반 작업 요청
1296,1296,고구마케이크빵,70,2024-06-30 09:00:00,2024-06-30 13:40:00,우선순위 5,특별 공정 필요
1297,1297,단팥도넛,70,2024-06-30 09:00:00,2024-06-30 13:40:00,우선순위 4,일반 작업 요청
1298,1298,꿀버터바게트,50,2024-06-30 09:00:00,2024-06-30 13:40:00,우선순위 3,정시 납기 요구
1299,1299,우유도넛,80,2024-06-30 09:00:00,2024-06-30 13:40:00,우선순위 3,일반 작업 요청
1300,1300,찹쌀브레드,80,2024-06-30 09:00:00,2024-06-30 13:40:00,우선순위 4,특별 공정 필요
1301,1301,갈릭꽈베기,70,2024-06-30 09:00:00,2024-06-30 13:40:00,우선순위 80,긴급 작업 요청
1302,1302,고구마케이크빵,40,2024-06-30 18:00:00,2024-06-30 22:40:00,우선순위 5,특별 공정 필요
1303,1303,단팥도넛,80,2024-06-30 18:00:00,2024-06-30 22:40:00,우선순위 4,일반 작업 요청
1304,1304,꿀버터바게트,70,2024-06-30 18:00:00,2024-06-30 22:40:00,우선순위 3,정시 납기 요구
1305,1305,우유도넛,40,2024-06-30 18:00:00,2024-06-30 22:40:00,우선순위 3,일반 작업 요청
1306,1306,찹쌀브레드,70,2024-06-30 18:00:00,2024-06-30 22:40:00,우선순위 4,특별 공정 필요
1307,1307,갈릭꽈베기,90,2024-06-30 18:00:00,2024-06-30 22:40:00,우선순위 80,긴급 작업 요청
1308,1308,생크림소보로,40,2024-07-01 18:00:00,2024-07-01 22:40:00,우선순위 4,특별 공정 필요
1309,1309,베이글빵,50,2024-07-01 18:00:00,2024-07-01 22:40:00,우선순위 4,일반 작업 요청
1310,1310,꽈베기,70,2024-07-01 18:00:00,2024-07-01 22:40:00,우선순위 6,정시 납기 요구
1311,1311,카라멜 러스크,90,2024-07-01 18:00:00,2024-07-01 22:40:00,우선순위 2,정시 납기 요구
1312,1312,갈릭꽈베기,90,2024-07-01 18:00:00,2024-07-01 22:40:00,우선순위 80,긴급 작업 요청
1313,1313,고구마케이크빵,60,2024-07-02 09:00:00,2024-07-02 13:40:00,우선순위 5,특별 공정 필요
1314,1314,꽈베기,50,2024-07-02 09:00:00,2024-07-02 13:40:00,우선순위 6,정시 납기 요구
1315,1315,꿀버터바게트,40,2024-07-02 09:00:00,2024-07-02 13:40:00,우선순위 3,정시 납기 요구
1316,1316,베이글빵,50,2024-07-02 09:00:00,2024-07-02 13:40:00,우선순위 4,일반 작업 요청
1317,1317,찹쌀브레드,90,2024-07-02 09:00:00,2024-07-02 13:40:00,우선순위 4,특별 공정 필요
1318,1318,애플파이,50,2024-07-02 09:00:00,2024-07-02 13:40:00,우선순위 2,긴급 작업 요청
1319,1319,단팥도넛,50,2024-07-02 09:00:00,2024-07-02 13:40:00,우선순위 4,일반 작업 요청
1320,1320,갈릭꽈베기,90,2024-07-02 09:00:00,2024-07-02 13:40:00,우선순위 80,긴급 작업 요청
1321,1321,고구마케이크빵,70,2024-07-02 18:00:00,2024-07-02 22:40:00,우선순위 5,특별 공정 필요
1322,1322,꽈베기,40,2024-07-02 18:00:00,2024-07-02 22:40:00,우선순위 6,정시 납기 요구
1323,1323,꿀버터바게트,80,2024-07-02 18:00:00,2024-07-02 22:40:00,우선순위 3,정시 납기 요구
1324,1324,베이글빵,90,2024-07-02 18:00:00,2024-07-02 22:40:00,우선순위 4,일반 작업 요청
1325,1325,찹쌀브레드,60,2024-07-02 18:00:00,2024-07-02 22:40:00,우선순위 4,특별 공정 필요
1326,1326,애플파이,80,2024-07-02 18:00:00,2024-07-02 22:40:00,우선순위 2,긴급 작업 요청
1327,1327,단팥도넛,50,2024-07-02 18:00:00,2024-07-02 22:40:00,우선순위 4,일반 작업 요청
1328,1328,갈릭꽈베기,80,2024-07-02 18:00:00,2024-07-02 22:40:00,우선순위 80,긴급 작업 요청
1329,1329,생크림소보로,80,2024-07-03 09:00:00,2024-07-03 13:40:00,우선순위 4,특별 공정 필요
1330,1330,카라멜 러스크,50,2024-07-03 09:00:00,2024-07-03 13:40:00,우선순위 2,정시 납기 요구
1331,1331,라우겐,40,2024-07-03 09:00:00,2024-07-03 13:40:00,우선순위 3,긴급 작업 요청
1332,1332,찹쌀브레드,80,2024-07-04 09:00:00,2024-07-04 13:40:00,우선순위 4,특별 공정 필요
1333,1333,꽈베기,40,2024-07-04 09:00:00,2024-07-04 13:40:00,우선순위 6,정시 납기 요구
1334,1334,단팥도넛,80,2024-07-04 09:00:00,2024-07-04 13:40:00,우선순위 4,일반 작업 요청
1335,1335,갈릭꽈베기,40,2024-07-04 09:00:00,2024-07-04 13:40:00,우선순위 80,긴급 작업 요청
